,YEAR,STATE,ENERGY SOURCE,MWh,Percent
287,1991,DC,Coal,0.0,0.0
288,1991,DE,Total,7838132.0,100.0
289,1991,DE,Coal,4820759.0,61.503927211228394
290,1991,DE,Natural Gas,1110236.0,14.16454838984595
291,1991,FL,Total,139416689.0,100.0
292,1991,FL,Coal,62013484.0,44.480674763406554
293,1991,FL,Hydroelectric Conventional,263066.0,0.18869046588819793
294,1991,FL,Natural Gas,19758810.0,14.172485476254568
295,1991,FL,Nuclear,20507569.0,14.70955102082506
296,1991,GA,Total,96173131.0,100.0
297,1991,GA,Coal,61034072.0,63.46270664724434
298,1991,GA,Hydroelectric Conventional,4232058.0,4.400457753631834
299,1991,GA,Natural Gas,809826.0,0.842050156399712
300,1991,GA,Nuclear,26016023.0,27.05123845869175
301,1991,HI,Total,8703235.0,100.0
302,1991,HI,Coal,7612.0,0.0874617311838644
303,1991,HI,Hydroelectric Conventional,70988.0,0.8156507321702792
304,1991,HI,Wind,35621.0,0.409284593602264
305,1991,IA,Total,32267856.0,100.0
306,1991,IA,Coal,26756771.0,82.92082064578446
307,1991,IA,Hydroelectric Conventional,901111.0,2.792596446445032
308,1991,IA,Natural Gas,388004.0,1.2024474139217678
309,1991,IA,Nuclear,4146811.0,12.851213294121555
310,1991,ID,Total,9428619.0,100.0
311,1991,ID,Coal,16359.0,0.17350367004966477
312,1991,ID,Hydroelectric Conventional,8745279.0,92.7524911124312
313,1991,ID,Natural Gas,107243.0,1.1374200187747536
314,1991,IL,Total,130274345.0,100.0
315,1991,IL,Coal,55060170.0,42.264783599564446
316,1991,IL,Hydroelectric Conventional,134457.0,0.10321065133737574
317,1991,IL,Natural Gas,1735870.0,1.33247263688027
318,1991,IL,Nuclear,71866091.0,55.165190813279466
319,1991,IN,Total,101981299.0,100.0
320,1991,IN,Coal,97457227.0,95.56382195131678
321,1991,IN,Hydroelectric Conventional,399051.0,0.3912982124301045
322,1991,IN,Natural Gas,1454748.0,1.4264850656589498
323,1991,KS,Total,32630743.0,100.0
324,1991,KS,Coal,23435008.0,71.8187998354803
325,1991,KS,Hydroelectric Conventional,10567.0,0.03238357152946226
326,1991,KS,Natural Gas,3265529.0,10.00752266045551
327,1991,KS,Nuclear,5858613.0,17.95427398021553
328,1991,KS,Wind,42.0,0.00012871297475512588
329,1991,KY,Total,75505081.0,100.0
330,1991,KY,Coal,71713851.0,94.97884122526801
331,1991,KY,Hydroelectric Conventional,3657801.0,4.8444435150000045
332,1991,KY,Natural Gas,21871.0,0.028966262548609147
333,1991,LA,Total,74972693.0,100.0
334,1991,LA,Coal,18968479.0,25.300517082933116
335,1991,LA,Hydroelectric Conventional,656492.0,0.8756414818926139
336,1991,LA,Natural Gas,36363381.0,48.502167315771885
337,1991,LA,Nuclear,13956196.0,18.615038944912918
338,1991,MA,Total,41019791.0,100.0
339,1991,MA,Coal,11985593.0,29.219049409588653
340,1991,MA,Hydroelectric Conventional,1114929.0,2.7180270128631325
341,1991,MA,Natural Gas,6329862.0,15.431239032885369
342,1991,MA,Nuclear,4416611.0,10.767024629647674
343,1991,MD,Total,39850884.0,100.0
344,1991,MD,Coal,22835671.0,57.3027965954281
345,1991,MD,Hydroelectric Conventional,1407287.0,3.5313821394777594
346,1991,MD,Natural Gas,1517463.0,3.807852794432364
347,1991,MD,Nuclear,9036100.0,22.67477930978896
348,1991,ME,Total,17344783.0,100.0
349,1991,ME,Coal,857960.0,4.946501780967799
350,1991,ME,Hydroelectric Conventional,3817231.0,22.007949018445487
351,1991,ME,Natural Gas,49101.0,0.28308800404133044
352,1991,ME,Nuclear,6264366.0,36.11671590241285
353,1991,MI,Total,105978124.0,100.0
354,1991,MI,Coal,66878223.0,63.105686792493145
355,1991,MI,Hydroelectric Conventional,1751668.0,1.6528580936193964
356,1991,MI,Natural Gas,8499078.0,8.019653188048508
357,1991,MI,Nuclear,27021214.0,25.49697331875775
358,1991,MN,Total,42132110.0,100.0
359,1991,MN,Coal,26783813.0,63.57102219660966
360,1991,MN,Hydroelectric Conventional,1037092.0,2.461524001527576
361,1991,MN,Natural Gas,803940.0,1.9081408455451199
362,1991,MN,Nuclear,12059055.0,28.622005876278212
363,1991,MN,Wind,237.0,0.0005625163325549088
364,1991,MO,Total,60474726.0,100.0
365,1991,MO,Coal,48211692.0,79.72205115902467
366,1991,MO,Hydroelectric Conventional,1119389.0,1.8510030123989318
367,1991,MO,Natural Gas,1093001.0,1.8073682549632386
368,1991,MO,Nuclear,9979371.0,16.50172172751969
369,1991,MS,Total,25876616.0,100.0
370,1991,MS,Coal,8790265.0,33.96991708653094
371,1991,MS,Natural Gas,5718936.0,22.100787830989958
372,1991,MS,Nuclear,9132933.0,35.294155155372714
373,1991,MT,Total,28553148.0,100.0
374,1991,MT,Coal,16432520.0,57.55064205179758
375,1991,MT,Hydroelectric Conventional,11970007.0,41.92184693610666
376,1991,MT,Natural Gas,32344.0,0.11327647655522957
377,1991,MT,Wind,0.0,0.0
378,1991,NC,Total,89375284.0,100.0
379,1991,NC,Coal,50767188.0,56.80226761573144
380,1991,NC,Hydroelectric Conventional,5850120.0,6.545568011845422
381,1991,NC,Natural Gas,385907.0,0.43178268390173735
382,1991,NC,Nuclear,30312425.0,33.9158922281019
383,1991,ND,Total,27679148.0,100.0
384,1991,ND,Coal,25828747.0,93.3148195168435
385,1991,ND,Hydroelectric Conventional,1756684.0,6.346597084563441
386,1991,ND,Natural Gas,940.0,0.0033960582890773952
387,1991,NE,Total,23000347.0,100.0
388,1991,NE,Coal,13591228.0,59.0914041427288
389,1991,NE,Hydroelectric Conventional,1044671.0,4.541979301442713
390,1991,NE,Natural Gas,303327.0,1.3187931469033924
391,1991,NE,Nuclear,8047662.0,34.98930690045676
392,1991,NH,Total,14221341.0,100.0
393,1991,NH,Coal,3168054.0,22.276759976432604
394,1991,NH,Hydroelectric Conventional,1585286.0,11.147232880499807
395,1991,NH,Natural Gas,-1.0,-7.031685689837548e-06
396,1991,NH,Nuclear,6787851.0,47.73003474144949
397,1991,NJ,Total,43526466.0,100.0
398,1991,NJ,Coal,5237132.0,12.032063434692814
399,1991,NJ,Hydroelectric Conventional,21598.0,0.04962038498599909
400,1991,NJ,Natural Gas,10592907.0,24.3367035587038
401,1991,NJ,Nuclear,24806606.0,56.992005737382854
402,1991,NM,Total,25277222.0,100.0
403,1991,NM,Coal,22129312.0,87.54645585658108
404,1991,NM,Hydroelectric Conventional,237108.0,0.9380302946265219
405,1991,NM,Natural Gas,2863662.0,11.329021836339452
406,1991,NV,Total,22065204.0,100.0
407,1991,NV,Coal,16365730.0,74.16985585086819
408,1991,NV,Hydroelectric Conventional,2365050.0,10.71845970696668
409,1991,NV,Natural Gas,2094971.0,9.494455614369121
410,1991,NY,Total,134600499.0,100.0
411,1991,NY,Coal,26659951.0,19.806725233611505
412,1991,NY,Hydroelectric Conventional,27172120.0,20.187235710025117
413,1991,NY,Natural Gas,23074027.0,17.142601380697705
414,1991,NY,Nuclear,28448293.0,21.135354780519798
415,1991,OH,Total,134036497.0,100.0
416,1991,OH,Coal,117502355.0,87.66444784065045
417,1991,OH,Hydroelectric Conventional,154224.0,0.1150611985927982
418,1991,OH,Natural Gas,364566.0,0.27199009833866367
419,1991,OH,Nuclear,14832789.0,11.066231460823689
420,1991,OK,Total,49099117.0,100.0
421,1991,OK,Coal,28404639.0,57.85162898143362
422,1991,OK,Hydroelectric Conventional,1922137.0,3.9148097103253408
423,1991,OK,Natural Gas,18416871.0,37.509576801554296
424,1991,OR,Total,47444889.0,100.0
425,1991,OR,Coal,2814199.0,5.931511400521982
426,1991,OR,Hydroelectric Conventional,41088337.0,86.60224075980028
427,1991,OR,Natural Gas,1223154.0,2.5780521901948172
428,1991,OR,Nuclear,1465368.0,3.0885687181184047
429,1991,OR,Wind,539.0,0.0011360549289092024
430,1991,PA,Total,172762709.0,100.0
431,1991,PA,Coal,106028875.0,61.372547127632735
432,1991,PA,Hydroelectric Conventional,1920358.0,1.1115581661780958
433,1991,PA,Natural Gas,2108889.0,1.2206853042574135
434,1991,PA,Nuclear,57475671.0,33.268563182810475
435,1991,RI,Total,2925819.0,100.0
436,1991,RI,Coal,0.0,0.0
437,1991,RI,Hydroelectric Conventional,9946.0,0.3399390051127565
438,1991,RI,Natural Gas,2749067.0,93.95888809253067
439,1991,SC,Total,72180007.0,100.0
440,1991,SC,Coal,23821335.0,33.00267759741281
441,1991,SC,Hydroelectric Conventional,3111318.0,4.3104983350860575
442,1991,SC,Natural Gas,1081636.0,1.4985257621269004
443,1991,SC,Nuclear,43108073.0,59.72301027900981
444,1991,SD,Total,6572666.0,100.0
445,1991,SD,Coal,2727087.0,41.491337000845625
446,1991,SD,Hydroelectric Conventional,3828116.0,58.242971725628536
447,1991,SD,Natural Gas,9036.0,0.13747846003433006
448,1991,TN,Total,76192806.0,100.0
449,1991,TN,Coal,48236733.0,63.308776159261015
450,1991,TN,Hydroelectric Conventional,10872944.0,14.270302631983393
451,1991,TN,Natural Gas,197260.0,0.2588958332890378
452,1991,TN,Nuclear,16586744.0,21.769435817864487
453,1991,TX,Total,286328708.0,100.0
454,1991,TX,Coal,120845051.0,42.20500691114773
455,1991,TX,Hydroelectric Conventional,2224581.0,0.7769325735930048
456,1991,TX,Natural Gas,136442893.0,47.652536817928855
457,1991,TX,Nuclear,19799867.0,6.91508271674945
458,1991,TX,Solar Thermal and Photovoltaic,371.0,0.0001295713596416605
459,1991,US-TOTAL,Total,3073798885.0,100.0
460,1991,US-TOTAL,Coal,1590622748.0,51.74778206089433
461,1991,US-TOTAL,Hydroelectric Conventional,288994189.0,9.401857434794405
462,1991,US-TOTAL,Natural Gas,381553017.0,12.413076823664735
463,1991,US-TOTAL,Nuclear,612565087.0,19.928600078205832
464,1991,US-TOTAL,Solar Thermal and Photovoltaic,471765.0,0.015347946227132554
465,1991,US-TOTAL,Wind,2950951.0,0.09600338572573854
466,1991,UT,Total,30505906.0,100.0
467,1991,UT,Coal,28887600.0,94.6951059247347
468,1991,UT,Hydroelectric Conventional,626965.0,2.0552249784025425
469,1991,UT,Natural Gas,549984.0,1.8028771215645913
470,1991,VA,Total,54729094.0,100.0
471,1991,VA,Coal,24821391.0,45.35319185075492
472,1991,VA,Hydroelectric Conventional,1080055.0,1.9734567504442886
473,1991,VA,Natural Gas,1730887.0,3.1626450823395684
474,1991,VA,Nuclear,23886268.0,43.644552201065125
475,1991,VA,Solar Thermal and Photovoltaic,33.0,6.029699669429938e-05
476,1991,VT,Total,5387985.0,100.0
477,1991,VT,Hydroelectric Conventional,1052719.0,19.53826894469825
478,1991,VT,Natural Gas,95341.0,1.7695112365754544
479,1991,VT,Nuclear,4108314.0,76.24954412456604
480,1991,VT,Wind,0.0,0.0
481,1991,WA,Total,102870562.0,100.0
482,1991,WA,Coal,7944779.0,7.723083110987574
483,1991,WA,Hydroelectric Conventional,89342397.0,86.84933304826312
484,1991,WA,Natural Gas,460424.0,0.4475760519321358
485,1991,WA,Nuclear,4229868.0,4.11183522065331
486,1991,WI,Total,49356737.0,100.0
487,1991,WI,Coal,34487009.0,69.87295169046529
488,1991,WI,Hydroelectric Conventional,2516633.0,5.098864213815431
489,1991,WI,Natural Gas,381590.0,0.7731264730891753
490,1991,WI,Nuclear,10991419.0,22.26933883412917
491,1991,WI,Wind,6.0,1.2156395184714093e-05
492,1991,WV,Total,73423735.0,100.0
493,1991,WV,Coal,71867808.0,97.88089369193763
494,1991,WV,Hydroelectric Conventional,1065385.0,1.4510089959329908
495,1991,WV,Natural Gas,58808.0,0.08009399140482297
496,1991,WY,Total,39298388.0,100.0
